seg_id,road_class,district,inc_tier,cov_frac,n_img,recent_share,covered
H-53354,Arterial,B,,1.0,71,0.08450704225352113,True
H-53355,Arterial,B,,1.0,215,0.09767441860465116,True
H-53356,Arterial,B,,1.0,68,0.04411764705882353,True
H-53357,Arterial,B,$50-100k,1.0,1709,0.02047981275599766,True
H-53360,Arterial,B,,1.0,116,0.11206896551724138,True
H-53363,Local street,B,,0.6666666666666666,24,0.0,True
H-53368,Local street,B,,0.0,0,,False
H-53370,Local street,B,,0.0,0,,False
H-53371,Local street,B,,0.0,0,,False
H-53372,Local street,B,,0.0,0,,False
H-53373,Local street,B,,0.0,0,,False
H-53374,Local street,B,$50-100k,0.0,0,,False
H-53375,Local street,B,$50-100k,0.0,0,,False
H-53376,Local street,B,,0.0,0,,False
H-53377,Local street,B,,0.0,0,,False
H-53378,Local street,B,,0.0,0,,False
H-53384,Arterial,H,,1.0,129,0.0,True
H-53385,Arterial,H,,1.0,169,0.0,True
H-53387,Arterial,H,,1.0,169,0.0,True
H-53388,Local street,H,Under $50k,1.0,100,0.08,True
H-53389,Local street,H,Under $50k,1.0,30,0.0,True
H-53390,Local street,H,Under $50k,1.0,49,0.0,True
H-53391,Local street,H,Under $50k,1.0,31,0.0,True
H-53392,Local street,H,Under $50k,1.0,49,0.0,True
H-53393,Local street,H,$50-100k,0.0,0,,False
H-53394,Local street,H,$50-100k,0.0,0,,False
H-53395,Local street,H,$50-100k,0.125,28,0.0,False
H-53398,Local street,H,$50-100k,0.0,0,,False
H-53399,Local street,E,$150k+,1.0,46,0.0,True
H-53400,Local street,E,$150k+,1.0,80,0.0,True
H-53401,Local street,E,$150k+,1.0,104,0.0,True
H-53402,Collector,E,$150k+,1.0,79,0.0,True
H-53426,Local street,B,,0.0,0,,False
H-53427,Local street,B,,0.0,0,,False
H-53428,Local street,B,,0.0,0,,False
H-53429,Local street,B,,0.0,0,,False
H-53430,Local street,B,,0.0,0,,False
H-53431,Local street,B,,0.0,0,,False
H-53432,Local street,B,,0.0,0,,False
H-53433,Local street,B,,0.0,0,,False
H-53434,Local street,B,,0.0,0,,False
H-53435,Local street,B,,0.0,0,,False
H-53436,Local street,B,,0.0,0,,False
H-53437,Local street,B,,0.0,0,,False
H-53438,Local street,B,,0.0,0,,False
H-53439,Local street,B,$50-100k,0.0,0,,False
H-53440,Collector,B,$50-100k,0.16666666666666666,11,0.0,False
H-53441,Collector,B,$50-100k,0.0,0,,False
H-53442,Collector,B,$50-100k,1.0,62,0.0,True
H-53443,Collector,B,$50-100k,0.0,0,,False
H-53444,Local street,B,$50-100k,0.0,0,,False
H-53445,Local street,B,$50-100k,0.1111111111111111,9,0.0,False
H-53446,Collector,E,$100-150k,1.0,52,0.0,True
H-53447,Collector,E,$100-150k,1.0,202,0.0,True
H-53448,Local street,E,$100-150k,1.0,48,0.0,True
H-53449,Local street,E,$100-150k,1.0,99,0.0,True
H-53450,Local street,B,$50-100k,0.2,11,0.0,False
H-53451,Local street,B,$50-100k,1.0,22,0.0,True
H-53453,Local street,B,$50-100k,0.0,0,,False
H-53454,Local street,B,$50-100k,0.3333333333333333,11,0.0,False
H-53455,Local street,B,$50-100k,0.6666666666666666,11,0.0,True
H-53456,Local street,B,$50-100k,0.25,16,0.0,False
H-53457,Local street,B,$50-100k,1.0,52,0.0,True
H-53458,Local street,B,$50-100k,1.0,42,0.0,True
H-53459,Local street,B,$50-100k,0.0,0,,False
H-53460,Local street,B,$50-100k,0.0,0,,False
H-53461,Local street,B,$50-100k,0.0,0,,False
H-53462,Local street,B,$50-100k,0.2,16,0.0,False
H-53463,Local street,E,$50-100k,1.0,55,0.0,True
H-53464,Arterial,E,$50-100k,1.0,54,0.0,True
H-53466,Local street,E,$150k+,1.0,96,0.0,True
H-53467,Arterial,E,$150k+,1.0,202,0.0,True
H-53468,Arterial,E,$150k+,1.0,91,0.0,True
H-53473,Collector,E,$50-100k,1.0,57,0.0,True
H-53475,Local street,E,$150k+,1.0,28,0.0,True
H-53476,Local street,E,$150k+,1.0,48,0.0,True
H-53477,Arterial,E,$150k+,1.0,134,0.0,True
H-53480,Local street,E,$150k+,1.0,24,0.0,True
H-53481,Local street,E,$150k+,1.0,50,0.0,True
H-53482,Local street,E,$150k+,1.0,82,0.0,True
H-53483,Local street,E,$150k+,1.0,28,0.0,True
H-53484,Local street,E,$150k+,1.0,45,0.0,True
H-53485,Local street,E,$150k+,1.0,38,0.0,True
H-53486,Local street,E,$150k+,1.0,131,0.0,True
H-53487,Collector,E,$150k+,1.0,51,0.0,True
H-53488,Collector,E,$150k+,1.0,47,0.0,True
H-53489,Local street,E,$50-100k,0.0,0,,False
H-53516,Local street,E,$150k+,1.0,41,0.0,True
H-53517,Local street,E,$100-150k,1.0,19,0.0,True
H-53519,Local street,E,$100-150k,1.0,46,0.0,True
H-53520,Local street,E,$100-150k,1.0,29,0.0,True
H-53522,Local street,H,$50-100k,0.0,0,,False
H-53523,Local street,H,$50-100k,0.0,0,,False
H-53524,Local street,H,$50-100k,0.0,0,,False
H-53525,Local street,H,$50-100k,0.0,0,,False
H-53526,Local street,H,$50-100k,0.0,0,,False
H-53527,Local street,H,$50-100k,0.0,0,,False
H-53528,Local street,H,$50-100k,0.0,0,,False
H-53529,Local street,H,$50-100k,0.0,0,,False
H-53530,Local street,H,$50-100k,0.0,0,,False
H-53531,Local street,H,$50-100k,0.0,0,,False
H-53532,Collector,E,$100-150k,1.0,72,0.0,True
H-53533,Local street,E,$100-150k,1.0,149,0.0,True
H-53534,Local street,E,$100-150k,1.0,95,0.0,True
H-53535,Collector,E,$100-150k,1.0,67,0.0,True
H-53536,Local street,E,$100-150k,1.0,56,0.0,True
H-53537,Local street,E,$100-150k,1.0,71,0.0,True
H-53538,Collector,E,$100-150k,1.0,147,0.0,True
H-53539,Local street,E,$100-150k,1.0,60,0.0,True
H-53540,Local street,E,$100-150k,0.3333333333333333,18,0.0,False
H-53541,Local street,E,$100-150k,1.0,134,0.0,True
H-53542,Local street,E,$100-150k,1.0,128,0.0,True
H-53543,Local street,B,Under $50k,0.0,0,,False
H-53544,Local street,B,Under $50k,0.0,0,,False
H-53545,Local street,B,Under $50k,0.09090909090909091,22,0.0,False
H-53546,Local street,B,Under $50k,0.0,0,,False
H-53547,Local street,B,Under $50k,0.1111111111111111,19,0.0,False
H-53550,Local street,B,Under $50k,0.0,0,,False
H-53551,Local street,B,Under $50k,0.14285714285714285,23,0.0,False
H-53553,Local street,B,Under $50k,0.0,0,,False
H-53554,Local street,B,Under $50k,0.16666666666666666,23,0.0,False
H-53557,Local street,B,Under $50k,0.25,18,0.0,False
H-53558,Local street,B,Under $50k,0.25,20,0.0,False
H-53561,Local street,B,$50-100k,1.0,56,0.125,True
H-53562,Local street,B,$50-100k,1.0,36,0.0,True
H-53563,Local street,B,$50-100k,0.2,12,0.0,False
H-53564,Arterial,B,$50-100k,1.0,89,0.15730337078651685,True
H-53565,Local street,H,$50-100k,1.0,81,0.0,True
H-53566,Local street,H,$50-100k,1.0,129,0.0,True
H-53567,Local street,H,$50-100k,1.0,108,0.0,True
H-53568,Local street,H,$50-100k,1.0,107,0.0,True
H-53570,Local street,H,$50-100k,0.4,38,0.0,False
H-53572,Arterial,H,$50-100k,1.0,40,0.0,True
H-53575,Arterial,B,$50-100k,1.0,18,0.0,True
H-53576,Arterial,B,$50-100k,1.0,32,0.0,True
H-53577,Local street,B,$50-100k,0.16666666666666666,7,0.0,False
H-53578,Local street,B,$50-100k,0.25,13,0.0,False
H-53579,Local street,B,$50-100k,0.16666666666666666,11,0.0,False
H-53580,Arterial,B,$50-100k,1.0,70,0.0,True
H-53581,Collector,H,$50-100k,1.0,75,0.0,True
H-53582,Local street,H,$50-100k,1.0,107,0.0,True
H-53583,Local street,H,Under $50k,1.0,25,0.0,True
H-53584,Local street,H,$50-100k,1.0,47,0.0,True
H-53585,Local street,H,$50-100k,1.0,50,0.0,True
H-53588,Local street,B,Under $50k,1.0,89,0.0,True
H-53589,Local street,B,Under $50k,1.0,54,0.0,True
H-53591,Local street,B,Under $50k,1.0,39,0.0,True
H-53592,Local street,E,$100-150k,0.0,0,,False
H-53593,Local street,H,$50-100k,0.0,0,,False
H-53594,Local street,H,$50-100k,0.0,0,,False
H-53595,Local street,H,$50-100k,0.0,0,,False
H-53596,Local street,H,$50-100k,0.0,0,,False
H-53597,Local street,H,$50-100k,0.0,0,,False
H-53598,Local street,H,$50-100k,0.0,0,,False
H-53599,Local street,H,$50-100k,0.0,0,,False
H-53600,Local street,B,Under $50k,0.0,0,,False
H-53601,Local street,B,Under $50k,0.0,0,,False
H-53602,Local street,B,Under $50k,0.0,0,,False
H-53603,Local street,B,Under $50k,0.0,0,,False
H-53604,Local street,B,Under $50k,0.0,0,,False
H-53605,Local street,E,$100-150k,0.0,0,,False
H-53606,Local street,E,$100-150k,0.0,0,,False
H-53607,Local street,E,$100-150k,0.0,0,,False
H-53608,Local street,E,$100-150k,0.0,0,,False
H-53609,Local street,B,Under $50k,0.0,0,,False
H-53610,Local street,B,Under $50k,0.0,0,,False
H-53611,Local street,B,,0.0,0,,False
H-53612,Local street,B,,0.0,0,,False
H-53613,Local street,B,,0.0,0,,False
H-53614,Collector,B,,1.0,35,0.0,True
H-53615,Collector,B,,1.0,36,0.0,True
H-53616,Collector,B,,1.0,47,0.0,True
H-53617,Local street,B,Under $50k,0.0,0,,False
H-53618,Collector,B,Under $50k,0.0,0,,False
H-53619,Collector,B,Under $50k,0.0,0,,False
H-53620,Local street,B,$50-100k,1.0,43,0.0,True
H-53621,Local street,B,$50-100k,0.75,41,0.0,True
H-53622,Local street,B,$50-100k,1.0,49,0.0,True
H-53623,Local street,B,$50-100k,1.0,52,0.0,True
H-53624,Local street,B,$50-100k,1.0,38,0.0,True
H-53625,Local street,B,$50-100k,1.0,47,0.0,True
H-53626,Local street,B,$50-100k,1.0,101,0.0,True
H-53627,Local street,B,$50-100k,1.0,27,0.0,True
H-53628,Local street,B,$50-100k,1.0,33,0.0,True
H-53629,Local street,B,$50-100k,1.0,53,0.0,True
H-53630,Local street,B,$50-100k,1.0,46,0.0,True
H-53631,Local street,B,$50-100k,1.0,75,0.0,True
H-53632,Local street,B,$50-100k,1.0,54,0.0,True
H-53633,Local street,B,$50-100k,1.0,74,0.0,True
H-53634,Local street,B,$50-100k,1.0,87,0.0,True
H-53635,Local street,B,$50-100k,1.0,49,0.0,True
H-53636,Local street,B,$50-100k,1.0,46,0.0,True
H-53637,Local street,B,$50-100k,1.0,91,0.0,True
H-53638,Local street,E,$50-100k,0.0,0,,False
H-53639,Local street,E,$100-150k,0.0,0,,False
H-53640,Local street,E,$100-150k,0.0,0,,False
H-53641,Local street,E,$100-150k,0.0,0,,False
H-53642,Local street,E,$100-150k,0.0,0,,False
H-53643,Local street,E,$100-150k,0.0,0,,False
H-53644,Local street,E,$100-150k,0.0,0,,False
H-53645,Local street,B,$50-100k,0.3333333333333333,15,0.0,False
H-53646,Arterial,B,Under $50k,1.0,139,0.0,True
H-53647,Arterial,B,Under $50k,1.0,85,0.0,True
H-53651,Local street,B,Under $50k,0.0,0,,False
H-53656,Arterial,B,Under $50k,1.0,44,0.0,True
H-53657,Minor street,B,Under $50k,0.25,12,0.0,False
H-53662,Local street,B,Under $50k,0.14285714285714285,5,0.4,False
H-53663,Local street,B,Under $50k,0.125,9,0.0,False
H-53664,Local street,B,Under $50k,0.0,0,,False
H-53666,Local street,B,Under $50k,0.0,0,,False
H-53667,Local street,E,$150k+,0.0,0,,False
H-53668,Local street,E,$150k+,0.0,0,,False
H-53669,Local street,E,$150k+,0.0,0,,False
H-53670,Local street,E,$150k+,0.0,0,,False
H-53671,Local street,E,$150k+,0.0,0,,False
H-53673,Local street,E,$150k+,0.0,0,,False
H-53675,Collector,E,$150k+,0.0,0,,False
H-53676,Local street,E,$150k+,0.0,0,,False
H-53677,Local street,B,Under $50k,0.0,0,,False
H-53678,Local street,B,Under $50k,0.0,0,,False
H-53679,Local street,B,Under $50k,0.0,0,,False
H-53680,Local street,H,$150k+,0.0,0,,False
H-53681,Local street,H,$150k+,0.0,0,,False
H-53682,Local street,H,$150k+,0.0,0,,False
H-53683,Local street,H,$150k+,0.0,0,,False
H-53684,Local street,H,$150k+,0.0,0,,False
H-53685,Local street,H,$150k+,0.0,0,,False
H-53686,Local street,H,$150k+,0.0,0,,False
H-53687,Local street,H,$150k+,0.0,0,,False
H-53699,Local street,E,$100-150k,1.0,18,0.0,True
H-53700,Local street,H,$50-100k,1.0,24,0.0,True
H-53701,Local street,H,$50-100k,1.0,51,0.0,True
H-53702,Local street,H,$50-100k,1.0,97,0.0,True
H-53703,Local street,H,$50-100k,1.0,13,0.0,True
H-53704,Local street,H,$50-100k,1.0,86,0.0,True
H-53705,Local street,H,$50-100k,1.0,103,0.0,True
H-53706,Local street,H,$50-100k,1.0,29,0.0,True
H-53707,Local street,E,$50-100k,0.0,0,,False
H-53708,Local street,E,$50-100k,0.0,0,,False
H-53709,Local street,E,$50-100k,0.0,0,,False
H-53710,Local street,E,$50-100k,0.0,0,,False
H-53711,Collector,E,$50-100k,1.0,49,0.0,True
H-53712,Collector,E,$150k+,1.0,67,0.0,True
H-53713,Local street,B,$50-100k,0.0,0,,False
H-53714,Arterial,B,Under $50k,1.0,52,0.0,True
H-53716,Local street,H,$50-100k,1.0,108,0.0,True
H-53717,Collector,H,$50-100k,1.0,93,0.0,True
H-53718,Collector,H,$50-100k,1.0,90,0.0,True
H-53720,Local street,H,$50-100k,1.0,99,0.0,True
H-53721,Local street,H,$50-100k,1.0,126,0.0,True
H-53722,Local street,H,$50-100k,1.0,97,0.0,True
H-53724,Local street,E,$150k+,0.0,0,,False
H-53725,Collector,E,$150k+,0.0,0,,False
H-53727,Local street,E,$150k+,0.0,0,,False
H-53728,Local street,E,$150k+,0.0,0,,False
H-53729,Local street,E,$150k+,0.0,0,,False
H-53730,Local street,E,$150k+,0.0,0,,False
H-53731,Local street,E,$150k+,0.0,0,,False
H-53732,Local street,E,$100-150k,0.0,0,,False
H-53733,Local street,E,$100-150k,0.0,0,,False
H-53734,Local street,E,$100-150k,0.0,0,,False
H-53735,Local street,E,$100-150k,0.0,0,,False
H-53736,Local street,E,$100-150k,0.0,0,,False
H-53737,Collector,E,$100-150k,0.0,0,,False
H-53738,Collector,C,$150k+,0.0,0,,False
H-53739,Collector,C,$150k+,0.25,43,0.7209302325581395,False
H-53740,Local street,C,$150k+,0.2,55,0.5818181818181818,False
H-53741,Local street,C,$150k+,0.09090909090909091,28,0.21428571428571427,False
H-53742,Collector,C,$150k+,0.0,0,,False
H-53743,Local street,C,$150k+,0.14285714285714285,56,0.6071428571428571,False
H-53744,Local street,C,$150k+,0.09090909090909091,30,0.2,False
H-53745,Arterial,C,$150k+,1.0,157,0.5668789808917197,True
H-53747,Arterial,C,$150k+,1.0,62,0.20967741935483872,True
H-53748,Arterial,C,$150k+,1.0,86,0.20930232558139536,True
H-53752,Collector,B,Under $50k,0.15384615384615385,15,0.0,False
H-53757,Collector,B,Under $50k,0.25,13,0.0,False
H-53758,Major arterial,B,$50-100k,1.0,25,0.0,True
H-53759,Major arterial,B,$50-100k,1.0,133,0.0,True
H-53761,Major arterial,B,Under $50k,1.0,11,0.0,True
H-53764,Local street,B,Under $50k,0.3333333333333333,13,0.0,False
H-53765,Collector,B,Under $50k,1.0,79,0.0,True
H-53766,Collector,B,Under $50k,1.0,35,0.0,True
H-53768,Local street,B,Under $50k,0.0,0,,False
H-53769,Local street,E,$50-100k,1.0,33,0.0,True
H-53770,Local street,E,$50-100k,1.0,53,0.0,True
H-53771,Local street,E,$50-100k,1.0,42,0.0,True
H-53772,Local street,E,$50-100k,1.0,48,0.0,True
H-53773,Local street,E,$50-100k,0.875,74,0.0,True
H-53774,Local street,E,$50-100k,1.0,41,0.0,True
H-53775,Local street,E,$50-100k,1.0,107,0.0,True
H-53776,Local street,E,$50-100k,1.0,114,0.0,True
H-53777,Local street,E,$100-150k,1.0,24,0.0,True
H-53778,Local street,E,$100-150k,1.0,55,0.0,True
H-53779,Local street,E,$100-150k,1.0,132,0.0,True
H-53783,Arterial,B,$50-100k,1.0,63,0.0,True
H-53784,Collector,B,$50-100k,0.125,22,0.0,False
H-53785,Arterial,B,$50-100k,1.0,72,0.0,True
H-53787,Local street,B,$50-100k,0.0,0,,False
H-53788,Collector,B,$50-100k,0.0,0,,False
H-53790,Local street,B,$50-100k,0.0,0,,False
H-53791,Collector,B,$50-100k,0.0,0,,False
H-53792,Local street,B,$50-100k,0.0,0,,False
H-53793,Local street,B,$50-100k,0.0,0,,False
H-53794,Collector,B,$50-100k,0.0,0,,False
H-53795,Local street,B,$50-100k,0.0,0,,False
H-53796,Local street,B,$50-100k,0.0,0,,False
H-53797,Collector,B,$50-100k,0.0,0,,False
H-53798,Collector,B,Under $50k,0.0,0,,False
H-53799,Collector,B,$50-100k,0.0,0,,False
H-53800,Local street,B,Under $50k,0.0,0,,False
H-53801,Local street,B,Under $50k,0.0,0,,False
H-53811,Collector,E,$100-150k,1.0,63,0.0,True
H-53812,Collector,E,$100-150k,1.0,48,0.0,True
H-53813,Local street,E,$100-150k,1.0,38,0.0,True
H-53814,Local street,E,$100-150k,1.0,44,0.0,True
H-53815,Local street,B,$100-150k,1.0,107,0.0,True
H-53816,Local street,B,$100-150k,1.0,186,0.0,True
H-53817,Local street,B,$100-150k,1.0,98,0.0,True
H-53818,Local street,B,Under $50k,1.0,57,0.0,True
H-53822,Local street,B,Under $50k,1.0,101,0.0,True
H-53825,Arterial,B,$50-100k,1.0,201,0.12437810945273632,True
H-53826,Local street,H,,0.25,23,0.0,False
H-53827,Local street,H,,0.0,0,,False
H-53828,Local street,B,Under $50k,0.0,0,,False
H-53829,Local street,B,Under $50k,0.0,0,,False
H-53830,Local street,B,Under $50k,0.0,0,,False
H-53831,Local street,B,Under $50k,0.0,0,,False
H-53832,Local street,B,Under $50k,0.0,0,,False
H-53833,Local street,B,Under $50k,0.0,0,,False
H-53834,Local street,B,Under $50k,0.0,0,,False
H-53835,Local street,B,Under $50k,0.0,0,,False
H-53836,Local street,B,Under $50k,0.0,0,,False
H-53837,Local street,B,Under $50k,0.0,0,,False
H-53864,Local street,B,Under $50k,0.0,0,,False
H-53865,Local street,B,Under $50k,0.0,0,,False
H-53866,Local street,B,Under $50k,0.0,0,,False
H-53867,Local street,B,Under $50k,0.0,0,,False
H-53868,Local street,B,Under $50k,0.0,0,,False
H-53869,Collector,B,Under $50k,0.6666666666666666,11,0.0,True
H-53872,Collector,B,Under $50k,0.3333333333333333,11,0.0,False
H-53873,Arterial,B,Under $50k,1.0,38,0.0,True
H-53874,Arterial,B,Under $50k,1.0,41,0.0,True
H-53876,Local street,B,Under $50k,0.0,0,,False
H-53878,Local street,B,Under $50k,0.0,0,,False
H-53879,Collector,C,$150k+,0.0,0,,False
H-53880,Collector,C,$150k+,0.0,0,,False
H-53881,Local street,C,$150k+,0.125,16,1.0,False
H-53882,Local street,C,$150k+,0.0,0,,False
H-53883,Local street,C,$150k+,0.1111111111111111,15,1.0,False
H-53884,Local street,C,$150k+,0.0,0,,False
H-53885,Collector,C,$150k+,0.3333333333333333,12,1.0,False
H-53886,Local street,C,$150k+,0.14285714285714285,16,1.0,False
H-53887,Local street,C,$150k+,0.0,0,,False
H-53888,Local street,C,$150k+,1.0,44,1.0,True
H-53889,Local street,C,$150k+,1.0,45,1.0,True
H-53890,Local street,C,$150k+,0.0,0,,False
H-53891,Local street,E,$100-150k,1.0,42,0.0,True
H-53892,Local street,E,$100-150k,1.0,114,0.0,True
H-53893,Local street,E,$100-150k,1.0,33,0.0,True
H-53894,Local street,E,$100-150k,1.0,25,0.0,True
H-53895,Local street,E,$100-150k,1.0,32,0.0,True
H-53900,Collector,H,$50-100k,0.0,0,,False
H-53901,Local street,H,$50-100k,0.0,0,,False
H-53902,Local street,H,$50-100k,0.0,0,,False
H-53903,Local street,H,$50-100k,0.0,0,,False
H-53904,Local street,H,$50-100k,0.0,0,,False
H-53905,Local street,H,$50-100k,0.0,0,,False
H-53906,Local street,H,$50-100k,0.0,0,,False
H-53907,Local street,H,$50-100k,0.0,0,,False
H-53908,Local street,H,$50-100k,0.0,0,,False
H-53909,Local street,H,$50-100k,0.0,0,,False
H-53910,Local street,H,$50-100k,0.0,0,,False
H-53911,Local street,H,$50-100k,0.0,0,,False
H-53912,Local street,H,$50-100k,0.0,0,,False
H-53915,Local street,H,,0.25,26,0.0,False
H-53916,Collector,H,,0.1111111111111111,21,0.0,False
H-53917,Local street,B,$50-100k,1.0,39,0.0,True
H-53918,Local street,B,$50-100k,0.16666666666666666,13,0.0,False
H-53919,Local street,B,$50-100k,1.0,37,0.0,True
H-53920,Local street,B,$50-100k,1.0,95,0.0,True
H-53921,Local street,B,$50-100k,1.0,42,0.0,True
H-53922,Local street,B,$50-100k,0.1,16,0.0,False
H-53923,Local street,B,$50-100k,0.0,0,,False
H-53924,Local street,B,$50-100k,0.0,0,,False
H-53925,Local street,B,$50-100k,0.2222222222222222,24,0.0,False
H-53926,Arterial,B,$50-100k,0.0,0,,False
H-53928,Local street,B,$50-100k,0.0,0,,False
H-53929,Local street,B,$50-100k,0.14285714285714285,12,0.0,False
H-53930,Arterial,B,$50-100k,0.0,0,,False
H-53931,Local street,H,Under $50k,1.0,133,0.0,True
H-53932,Local street,H,Under $50k,1.0,99,0.06060606060606061,True
H-53956,Local street,H,,1.0,34,0.0,True
H-53957,Arterial,H,,1.0,73,0.0,True
H-53959,Arterial,H,,1.0,69,0.0,True
H-53960,Local street,B,Under $50k,0.0,0,,False
H-53990,Local street,E,$50-100k,1.0,58,0.0,True
H-53992,Local street,B,Under $50k,0.16666666666666666,22,0.0,False
H-53993,Local street,B,Under $50k,0.1111111111111111,10,0.0,False
H-53994,Local street,B,,0.0,0,,False
H-53995,Local street,B,Under $50k,0.0,0,,False
H-53996,Local street,B,$50-100k,1.0,46,0.0,True
H-53997,Local street,B,$50-100k,1.0,45,0.0,True
H-53998,Local street,B,$50-100k,0.4,25,0.0,False
H-53999,Local street,B,$50-100k,1.0,54,0.0,True
H-54000,Local street,B,$50-100k,1.0,43,0.0,True
H-54001,Local street,B,$50-100k,1.0,92,0.0,True
H-54002,Local street,B,$50-100k,1.0,84,0.0,True
H-54003,Local street,C,$100-150k,0.0,0,,False
H-54004,Local street,C,$100-150k,0.0,0,,False
H-54005,Local street,C,$100-150k,0.125,20,0.0,False
H-54006,Local street,C,$100-150k,0.0,0,,False
H-54007,Local street,C,$100-150k,0.0,0,,False
H-54008,Local street,C,$100-150k,0.125,18,0.0,False
H-54010,Arterial,C,$100-150k,1.0,48,0.0,True
H-54011,Local street,C,$100-150k,0.0,0,,False
H-54012,Local street,E,$100-150k,0.0,0,,False
H-54013,Local street,E,$100-150k,0.0,0,,False
H-54014,Local street,E,$100-150k,0.0,0,,False
H-54015,Local street,E,$100-150k,0.0,0,,False
H-54016,Local street,E,$100-150k,0.0,0,,False
H-54017,Local street,E,$100-150k,0.0,0,,False
H-54018,Local street,E,$100-150k,0.0,0,,False
H-54021,Arterial,B,$50-100k,1.0,62,0.16129032258064516,True
H-54039,Local street,B,$50-100k,0.16666666666666666,24,0.08333333333333333,False
H-54041,Local street,B,Under $50k,1.0,263,0.13688212927756654,True
H-54042,Local street,E,,1.0,57,0.0,True
H-54043,Local street,E,,1.0,132,0.0,True
H-54044,Local street,E,,1.0,45,0.0,True
H-54045,Local street,E,,0.75,29,0.0,True
H-54062,Collector,C,$150k+,1.0,91,1.0,True
H-54063,Collector,C,$150k+,1.0,74,0.7162162162162162,True
H-54064,Local street,C,$150k+,0.09090909090909091,15,1.0,False
H-54065,Local street,C,$100-150k,0.2,15,1.0,False
H-54066,Local street,C,$150k+,1.0,89,1.0,True
H-54067,Local street,C,$150k+,0.125,12,1.0,False
H-54069,Arterial,C,$150k+,1.0,172,0.09302325581395349,True
H-54070,Arterial,C,$100-150k,1.0,236,0.4025423728813559,True
H-54071,Local street,C,$150k+,0.25,21,0.0,False
H-54072,Local street,C,$150k+,0.0,0,,False
H-54073,Local street,B,$50-100k,0.0,0,,False
